filename,partition,semantic_label,numeric_label
00812.jpg,train,SWEATERS,1
00813.jpg,train,SWEATERS,1
00814.jpg,train,PANTS,3
00815.jpg,train,JEANS,4
00816.jpg,train,JEANS,4
00817.jpg,train,SWEATERS,1
00818.jpg,train,OUTERWEAR,0
00819.jpg,train,PANTS,3
00820.jpg,train,OUTERWEAR,0
00821.jpg,train,TOPS,2
00822.jpg,train,PANTS,3
00823.jpg,train,OUTERWEAR,0
00824.jpg,train,SWEATERS,1
00825.jpg,train,PANTS,3
00826.jpg,train,PANTS,3
00827.jpg,train,OUTERWEAR,0
00828.jpg,train,PANTS,3
00829.jpg,train,TOPS,2
00830.jpg,train,TOPS,2
00831.jpg,train,PANTS,3
00832.jpg,train,OUTERWEAR,0
00833.jpg,train,PANTS,3
00834.jpg,train,SWEATERS,1
00835.jpg,train,OUTERWEAR,0
00836.jpg,train,SWEATERS,1
00837.jpg,train,JEANS,4
00838.jpg,train,PANTS,3
00839.jpg,train,TOPS,2
00840.jpg,train,JEANS,4
00841.jpg,train,TOPS,2
00842.jpg,train,JEANS,4
00843.jpg,train,SWEATERS,1
00844.jpg,train,JEANS,4
00845.jpg,train,SWEATERS,1
00846.jpg,train,TOPS,2
00847.jpg,train,JEANS,4
00848.jpg,train,PANTS,3
00849.jpg,train,OUTERWEAR,0
00850.jpg,train,OUTERWEAR,0
00851.jpg,train,OUTERWEAR,0
00852.jpg,train,OUTERWEAR,0
00853.jpg,train,JEANS,4
00854.jpg,train,PANTS,3
00855.jpg,train,OUTERWEAR,0
00856.jpg,train,OUTERWEAR,0
00857.jpg,train,OUTERWEAR,0
00858.jpg,train,TOPS,2
00859.jpg,train,SWEATERS,1
00860.jpg,train,PANTS,3
00861.jpg,train,JEANS,4
00862.jpg,train,PANTS,3
00863.jpg,train,PANTS,3
00864.jpg,train,TOPS,2
00865.jpg,train,JEANS,4
00866.jpg,train,SWEATERS,1
00867.jpg,train,PANTS,3
00868.jpg,train,JEANS,4
00869.jpg,train,JEANS,4
00870.jpg,train,OUTERWEAR,0
00871.jpg,train,JEANS,4
00872.jpg,train,TOPS,2
00873.jpg,train,SWEATERS,1
00874.jpg,train,PANTS,3
00875.jpg,train,JEANS,4
00876.jpg,train,SWEATERS,1
00877.jpg,train,PANTS,3
00878.jpg,train,SWEATERS,1
00879.jpg,train,OUTERWEAR,0
00880.jpg,train,PANTS,3
00881.jpg,train,SWEATERS,1
00882.jpg,train,OUTERWEAR,0
00883.jpg,train,TOPS,2
00884.jpg,train,JEANS,4
00885.jpg,train,TOPS,2
00886.jpg,train,SWEATERS,1
00887.jpg,train,TOPS,2
00888.jpg,train,OUTERWEAR,0
00889.jpg,train,JEANS,4
00890.jpg,train,PANTS,3
00891.jpg,train,JEANS,4
00892.jpg,train,PANTS,3
00893.jpg,train,OUTERWEAR,0
00894.jpg,train,TOPS,2
00895.jpg,train,JEANS,4
00896.jpg,train,JEANS,4
00897.jpg,train,PANTS,3
00898.jpg,train,SWEATERS,1
00899.jpg,train,JEANS,4
00900.jpg,train,SWEATERS,1
00901.jpg,train,JEANS,4
00902.jpg,train,OUTERWEAR,0
00903.jpg,train,OUTERWEAR,0
00904.jpg,train,TOPS,2
00905.jpg,train,OUTERWEAR,0
00906.jpg,train,OUTERWEAR,0
00907.jpg,train,TOPS,2
00908.jpg,train,PANTS,3
00909.jpg,train,PANTS,3
00910.jpg,train,TOPS,2
00911.jpg,train,JEANS,4
00912.jpg,train,SWEATERS,1
00913.jpg,train,SWEATERS,1
00914.jpg,train,PANTS,3
00915.jpg,train,JEANS,4
00916.jpg,train,TOPS,2
00917.jpg,train,SWEATERS,1
00918.jpg,train,PANTS,3
00919.jpg,train,TOPS,2
00920.jpg,train,SWEATERS,1
00921.jpg,train,SWEATERS,1
00922.jpg,train,JEANS,4
00923.jpg,train,OUTERWEAR,0
00924.jpg,train,TOPS,2
00925.jpg,train,JEANS,4
00926.jpg,train,SWEATERS,1
00927.jpg,train,OUTERWEAR,0
00928.jpg,train,SWEATERS,1
00929.jpg,train,TOPS,2
00930.jpg,train,TOPS,2
00931.jpg,train,TOPS,2
00932.jpg,train,JEANS,4
00933.jpg,train,TOPS,2
00934.jpg,train,SWEATERS,1
00935.jpg,train,SWEATERS,1
00936.jpg,train,TOPS,2
00937.jpg,train,JEANS,4
00938.jpg,train,OUTERWEAR,0
00939.jpg,train,PANTS,3
00940.jpg,train,SWEATERS,1
00941.jpg,train,PANTS,3
00942.jpg,train,OUTERWEAR,0
00943.jpg,train,PANTS,3
00944.jpg,train,SWEATERS,1
00945.jpg,train,OUTERWEAR,0
00946.jpg,train,JEANS,4
00947.jpg,train,OUTERWEAR,0
00948.jpg,train,JEANS,4
00949.jpg,train,TOPS,2
00950.jpg,train,PANTS,3
00951.jpg,train,SWEATERS,1
00952.jpg,train,JEANS,4
00953.jpg,train,SWEATERS,1
00954.jpg,train,JEANS,4
00955.jpg,train,PANTS,3
00956.jpg,train,SWEATERS,1
00957.jpg,train,OUTERWEAR,0
00958.jpg,train,SWEATERS,1
00959.jpg,train,TOPS,2
00960.jpg,train,OUTERWEAR,0
00961.jpg,train,TOPS,2
00962.jpg,train,JEANS,4
00963.jpg,train,JEANS,4
00964.jpg,train,SWEATERS,1
00965.jpg,train,SWEATERS,1
00966.jpg,train,JEANS,4
00967.jpg,train,PANTS,3
00968.jpg,train,TOPS,2
00969.jpg,train,PANTS,3
00970.jpg,train,SWEATERS,1
00971.jpg,train,SWEATERS,1
00972.jpg,train,JEANS,4
00973.jpg,train,JEANS,4
00974.jpg,train,PANTS,3
00975.jpg,train,JEANS,4
00976.jpg,train,PANTS,3
00977.jpg,train,SWEATERS,1
00978.jpg,train,SWEATERS,1
00979.jpg,train,SWEATERS,1
00980.jpg,train,SWEATERS,1
00981.jpg,train,JEANS,4
00982.jpg,train,PANTS,3
00983.jpg,train,SWEATERS,1
00984.jpg,train,PANTS,3
00985.jpg,train,SWEATERS,1
00986.jpg,train,OUTERWEAR,0
00987.jpg,train,SWEATERS,1
00988.jpg,train,SWEATERS,1
00989.jpg,train,JEANS,4
00990.jpg,train,PANTS,3
00991.jpg,train,OUTERWEAR,0
00992.jpg,train,SWEATERS,1
00993.jpg,train,OUTERWEAR,0
00994.jpg,train,TOPS,2
00995.jpg,train,TOPS,2
00996.jpg,train,SWEATERS,1
00997.jpg,train,JEANS,4
00998.jpg,train,OUTERWEAR,0
00999.jpg,train,JEANS,4
01000.jpg,train,TOPS,2
01001.jpg,train,SWEATERS,1
01002.jpg,train,PANTS,3
01003.jpg,train,JEANS,4
01004.jpg,train,OUTERWEAR,0
01005.jpg,train,SWEATERS,1
01006.jpg,train,TOPS,2
01007.jpg,train,TOPS,2
01008.jpg,train,JEANS,4
01009.jpg,train,OUTERWEAR,0
01010.jpg,train,TOPS,2
01011.jpg,train,OUTERWEAR,0
01012.jpg,train,OUTERWEAR,0
01013.jpg,train,JEANS,4
01014.jpg,train,JEANS,4
01015.jpg,train,OUTERWEAR,0
01016.jpg,train,JEANS,4
01017.jpg,train,OUTERWEAR,0
01018.jpg,train,JEANS,4
01019.jpg,train,TOPS,2
01020.jpg,train,OUTERWEAR,0
01021.jpg,train,PANTS,3
01022.jpg,train,SWEATERS,1
01023.jpg,train,OUTERWEAR,0
01024.jpg,train,OUTERWEAR,0
01025.jpg,train,SWEATERS,1
01026.jpg,train,JEANS,4
01027.jpg,train,OUTERWEAR,0
01028.jpg,train,OUTERWEAR,0
01029.jpg,train,PANTS,3
01030.jpg,train,SWEATERS,1
01031.jpg,train,PANTS,3
01032.jpg,train,JEANS,4
01033.jpg,train,TOPS,2
01034.jpg,train,JEANS,4
01035.jpg,train,TOPS,2
01036.jpg,train,JEANS,4
01037.jpg,train,PANTS,3
01038.jpg,train,SWEATERS,1
01039.jpg,train,SWEATERS,1
01040.jpg,train,SWEATERS,1
01041.jpg,train,OUTERWEAR,0
01042.jpg,train,PANTS,3
01043.jpg,train,SWEATERS,1
01044.jpg,train,TOPS,2
01045.jpg,train,SWEATERS,1
01046.jpg,train,PANTS,3
01047.jpg,train,TOPS,2
01048.jpg,train,SWEATERS,1
01049.jpg,train,TOPS,2
01050.jpg,train,TOPS,2
01051.jpg,train,JEANS,4
01052.jpg,train,TOPS,2
01053.jpg,train,JEANS,4
01054.jpg,train,PANTS,3
01055.jpg,train,PANTS,3
01056.jpg,train,JEANS,4
01057.jpg,train,OUTERWEAR,0
01058.jpg,train,PANTS,3
01059.jpg,train,SWEATERS,1
01060.jpg,train,SWEATERS,1
01061.jpg,train,JEANS,4
01062.jpg,train,SWEATERS,1
01063.jpg,train,PANTS,3
01064.jpg,train,OUTERWEAR,0
01065.jpg,train,TOPS,2
01066.jpg,train,OUTERWEAR,0
01067.jpg,train,PANTS,3
01068.jpg,train,TOPS,2
01069.jpg,train,TOPS,2
01070.jpg,train,PANTS,3
01071.jpg,train,SWEATERS,1
01072.jpg,train,PANTS,3
01073.jpg,train,OUTERWEAR,0
01074.jpg,train,JEANS,4
01075.jpg,train,SWEATERS,1
01076.jpg,train,SWEATERS,1
01077.jpg,train,JEANS,4
01078.jpg,train,SWEATERS,1
01079.jpg,train,TOPS,2
01080.jpg,train,OUTERWEAR,0
01081.jpg,train,TOPS,2
01082.jpg,train,SWEATERS,1
01083.jpg,train,OUTERWEAR,0
01084.jpg,train,TOPS,2
01085.jpg,train,PANTS,3
01086.jpg,train,PANTS,3
01087.jpg,train,JEANS,4
01088.jpg,train,TOPS,2
01089.jpg,train,OUTERWEAR,0
01090.jpg,train,JEANS,4
01091.jpg,train,JEANS,4
01092.jpg,train,TOPS,2
01093.jpg,train,PANTS,3
01094.jpg,train,JEANS,4
01095.jpg,train,OUTERWEAR,0
01096.jpg,train,OUTERWEAR,0
01097.jpg,train,SWEATERS,1
01098.jpg,train,OUTERWEAR,0
01099.jpg,train,JEANS,4
01100.jpg,train,SWEATERS,1
01101.jpg,train,SWEATERS,1
01102.jpg,train,JEANS,4
01103.jpg,train,PANTS,3
01104.jpg,train,SWEATERS,1
01105.jpg,train,JEANS,4
01106.jpg,train,SWEATERS,1
01107.jpg,train,OUTERWEAR,0
01108.jpg,train,TOPS,2
01109.jpg,train,SWEATERS,1
01110.jpg,train,PANTS,3
01111.jpg,train,TOPS,2
01112.jpg,train,SWEATERS,1
01113.jpg,train,OUTERWEAR,0
01114.jpg,train,SWEATERS,1
01115.jpg,train,PANTS,3
01116.jpg,train,TOPS,2
01117.jpg,train,OUTERWEAR,0
01118.jpg,train,SWEATERS,1
01119.jpg,train,TOPS,2
01120.jpg,train,PANTS,3
01121.jpg,train,SWEATERS,1
01122.jpg,train,TOPS,2
01123.jpg,train,OUTERWEAR,0
01124.jpg,train,PANTS,3
01125.jpg,train,JEANS,4
01126.jpg,train,OUTERWEAR,0
01127.jpg,train,PANTS,3
01128.jpg,train,TOPS,2
01129.jpg,train,JEANS,4
01130.jpg,train,OUTERWEAR,0
01131.jpg,train,OUTERWEAR,0
01132.jpg,train,TOPS,2
01133.jpg,train,SWEATERS,1
01134.jpg,train,SWEATERS,1
01135.jpg,train,PANTS,3
01136.jpg,train,SWEATERS,1
01137.jpg,train,JEANS,4
01138.jpg,train,TOPS,2
01139.jpg,train,OUTERWEAR,0
01140.jpg,train,OUTERWEAR,0
01141.jpg,train,JEANS,4
01142.jpg,train,PANTS,3
01143.jpg,train,PANTS,3
01144.jpg,train,PANTS,3
01145.jpg,train,OUTERWEAR,0
01146.jpg,train,OUTERWEAR,0
01147.jpg,train,PANTS,3
01148.jpg,train,OUTERWEAR,0
01149.jpg,train,OUTERWEAR,0
01150.jpg,train,PANTS,3
01151.jpg,train,OUTERWEAR,0
01152.jpg,train,TOPS,2
01153.jpg,train,JEANS,4
01154.jpg,train,TOPS,2
01155.jpg,train,PANTS,3
01156.jpg,train,TOPS,2
01157.jpg,train,PANTS,3
01158.jpg,train,PANTS,3
01159.jpg,train,PANTS,3
01160.jpg,train,OUTERWEAR,0
01161.jpg,train,TOPS,2
01162.jpg,train,TOPS,2
01163.jpg,train,OUTERWEAR,0
01164.jpg,train,SWEATERS,1
01165.jpg,train,TOPS,2
01166.jpg,train,SWEATERS,1
01167.jpg,train,PANTS,3
01168.jpg,train,PANTS,3
01169.jpg,train,TOPS,2
01170.jpg,train,OUTERWEAR,0
01171.jpg,train,PANTS,3
01172.jpg,train,SWEATERS,1
01173.jpg,train,TOPS,2
01174.jpg,train,OUTERWEAR,0
01175.jpg,train,OUTERWEAR,0
01176.jpg,train,PANTS,3
01177.jpg,train,TOPS,2
01178.jpg,train,JEANS,4
01179.jpg,train,JEANS,4
01180.jpg,train,JEANS,4
01181.jpg,train,SWEATERS,1
01182.jpg,train,TOPS,2
01183.jpg,train,JEANS,4
01184.jpg,train,JEANS,4
01185.jpg,train,OUTERWEAR,0
01186.jpg,train,TOPS,2
01187.jpg,train,OUTERWEAR,0
01188.jpg,train,TOPS,2
01189.jpg,train,SWEATERS,1
01190.jpg,train,TOPS,2
01191.jpg,train,SWEATERS,1
01192.jpg,train,PANTS,3
01193.jpg,train,SWEATERS,1
01194.jpg,train,JEANS,4
01195.jpg,train,SWEATERS,1
01196.jpg,train,PANTS,3
01197.jpg,train,JEANS,4
01198.jpg,train,TOPS,2
01199.jpg,train,PANTS,3
01200.jpg,train,TOPS,2
01201.jpg,train,OUTERWEAR,0
01202.jpg,train,OUTERWEAR,0
01203.jpg,train,TOPS,2
01204.jpg,train,SWEATERS,1
01205.jpg,train,SWEATERS,1
01206.jpg,train,OUTERWEAR,0
01207.jpg,train,SWEATERS,1
01208.jpg,train,PANTS,3
01209.jpg,train,OUTERWEAR,0
01210.jpg,train,TOPS,2
01211.jpg,train,PANTS,3
01212.jpg,train,OUTERWEAR,0
01213.jpg,train,SWEATERS,1
01214.jpg,train,PANTS,3
01215.jpg,train,JEANS,4
01216.jpg,train,OUTERWEAR,0
01217.jpg,train,OUTERWEAR,0
01218.jpg,train,TOPS,2
01219.jpg,train,PANTS,3
01220.jpg,train,SWEATERS,1
01221.jpg,train,JEANS,4
01222.jpg,train,TOPS,2
01223.jpg,train,JEANS,4
01224.jpg,train,OUTERWEAR,0
01225.jpg,train,JEANS,4
01226.jpg,train,JEANS,4
01227.jpg,train,PANTS,3
01228.jpg,train,PANTS,3
01229.jpg,train,PANTS,3
01230.jpg,train,PANTS,3
01231.jpg,train,PANTS,3
01232.jpg,train,JEANS,4
01233.jpg,train,PANTS,3
01234.jpg,train,JEANS,4
01235.jpg,train,TOPS,2
01236.jpg,train,PANTS,3
01237.jpg,train,OUTERWEAR,0
01238.jpg,train,TOPS,2
01239.jpg,train,TOPS,2
01240.jpg,train,JEANS,4
01241.jpg,train,TOPS,2
01242.jpg,train,OUTERWEAR,0
01243.jpg,train,TOPS,2
01244.jpg,train,OUTERWEAR,0
01245.jpg,train,OUTERWEAR,0
01246.jpg,train,TOPS,2
01247.jpg,train,JEANS,4
01248.jpg,train,TOPS,2
01249.jpg,train,SWEATERS,1
01250.jpg,train,TOPS,2
01251.jpg,train,OUTERWEAR,0
01252.jpg,train,PANTS,3
01253.jpg,train,TOPS,2
01254.jpg,train,OUTERWEAR,0
01255.jpg,train,JEANS,4
01256.jpg,train,PANTS,3
01257.jpg,train,SWEATERS,1
01258.jpg,train,JEANS,4
01259.jpg,train,TOPS,2
01260.jpg,train,SWEATERS,1
01261.jpg,train,OUTERWEAR,0
01262.jpg,train,JEANS,4
01263.jpg,train,OUTERWEAR,0
01264.jpg,train,PANTS,3
01265.jpg,train,PANTS,3
01266.jpg,train,SWEATERS,1
01267.jpg,train,PANTS,3
01268.jpg,train,TOPS,2
01269.jpg,train,TOPS,2
01270.jpg,train,TOPS,2
01271.jpg,train,TOPS,2
01272.jpg,train,JEANS,4
01273.jpg,train,TOPS,2
01274.jpg,train,SWEATERS,1
01275.jpg,train,JEANS,4
01276.jpg,train,JEANS,4
01277.jpg,train,OUTERWEAR,0
01278.jpg,train,TOPS,2
01279.jpg,train,SWEATERS,1
01280.jpg,train,TOPS,2
01281.jpg,train,JEANS,4
01282.jpg,train,SWEATERS,1
01283.jpg,train,OUTERWEAR,0
01284.jpg,train,OUTERWEAR,0
01285.jpg,train,OUTERWEAR,0
01286.jpg,train,OUTERWEAR,0
01287.jpg,train,JEANS,4
01288.jpg,train,JEANS,4
01289.jpg,train,TOPS,2
01290.jpg,train,PANTS,3
01291.jpg,train,SWEATERS,1
01292.jpg,train,JEANS,4
01293.jpg,train,SWEATERS,1
01294.jpg,train,OUTERWEAR,0
01295.jpg,train,SWEATERS,1
01296.jpg,train,SWEATERS,1
01297.jpg,train,PANTS,3
01298.jpg,train,OUTERWEAR,0
01299.jpg,train,SWEATERS,1
01300.jpg,train,PANTS,3
01301.jpg,train,TOPS,2
01302.jpg,train,OUTERWEAR,0
01303.jpg,train,TOPS,2
01304.jpg,train,TOPS,2
01305.jpg,train,JEANS,4
01306.jpg,train,JEANS,4
01307.jpg,train,JEANS,4
01308.jpg,train,TOPS,2
01309.jpg,train,TOPS,2
01310.jpg,train,OUTERWEAR,0
01311.jpg,train,PANTS,3
01312.jpg,train,JEANS,4
01313.jpg,train,TOPS,2
01314.jpg,train,OUTERWEAR,0
01315.jpg,train,OUTERWEAR,0
01316.jpg,train,TOPS,2
01317.jpg,train,SWEATERS,1
01318.jpg,train,TOPS,2
01319.jpg,train,JEANS,4
01320.jpg,train,JEANS,4
01321.jpg,train,SWEATERS,1
01322.jpg,train,SWEATERS,1
01323.jpg,train,JEANS,4
01324.jpg,train,PANTS,3
01325.jpg,train,JEANS,4
01326.jpg,train,OUTERWEAR,0
01327.jpg,train,TOPS,2
01328.jpg,train,PANTS,3
01329.jpg,train,OUTERWEAR,0
01330.jpg,train,TOPS,2
01331.jpg,train,SWEATERS,1
01332.jpg,train,TOPS,2
01333.jpg,train,SWEATERS,1
01334.jpg,train,SWEATERS,1
01335.jpg,train,PANTS,3
01336.jpg,train,PANTS,3
01337.jpg,train,OUTERWEAR,0
01338.jpg,train,PANTS,3
01339.jpg,train,OUTERWEAR,0
01340.jpg,train,TOPS,2
01341.jpg,train,JEANS,4
01342.jpg,train,JEANS,4
01343.jpg,train,OUTERWEAR,0
01344.jpg,train,PANTS,3
01345.jpg,train,JEANS,4
01346.jpg,train,PANTS,3
01347.jpg,train,OUTERWEAR,0
01348.jpg,train,SWEATERS,1
01349.jpg,train,PANTS,3
01350.jpg,train,JEANS,4
01351.jpg,train,SWEATERS,1
01352.jpg,train,TOPS,2
01353.jpg,train,PANTS,3
01354.jpg,train,JEANS,4
01355.jpg,train,TOPS,2
01356.jpg,train,SWEATERS,1
01357.jpg,train,JEANS,4
01358.jpg,train,SWEATERS,1
01359.jpg,train,TOPS,2
01360.jpg,train,TOPS,2
01361.jpg,train,TOPS,2
01362.jpg,train,SWEATERS,1
01363.jpg,train,OUTERWEAR,0
01364.jpg,train,SWEATERS,1
01365.jpg,train,TOPS,2
01366.jpg,train,JEANS,4
01367.jpg,train,PANTS,3
01368.jpg,train,PANTS,3
01369.jpg,train,PANTS,3
01370.jpg,train,JEANS,4
01371.jpg,train,OUTERWEAR,0
01372.jpg,train,JEANS,4
01373.jpg,train,PANTS,3
01374.jpg,train,SWEATERS,1
01375.jpg,train,PANTS,3
01376.jpg,train,PANTS,3
01377.jpg,train,OUTERWEAR,0
01378.jpg,train,OUTERWEAR,0
01379.jpg,train,JEANS,4
01380.jpg,train,SWEATERS,1
01381.jpg,train,JEANS,4
01382.jpg,train,OUTERWEAR,0
01383.jpg,train,SWEATERS,1
01384.jpg,train,PANTS,3
01385.jpg,train,TOPS,2
01386.jpg,train,PANTS,3
01387.jpg,train,PANTS,3
01388.jpg,train,OUTERWEAR,0
01389.jpg,train,OUTERWEAR,0
01390.jpg,train,PANTS,3
01391.jpg,train,OUTERWEAR,0
01392.jpg,train,TOPS,2
01393.jpg,train,PANTS,3
01394.jpg,train,OUTERWEAR,0
01395.jpg,train,SWEATERS,1
01396.jpg,train,JEANS,4
01397.jpg,train,SWEATERS,1
01398.jpg,train,PANTS,3
01399.jpg,train,SWEATERS,1
01400.jpg,val,OUTERWEAR,0
01401.jpg,val,PANTS,3
01402.jpg,val,TOPS,2
01403.jpg,val,PANTS,3
01404.jpg,val,TOPS,2
01405.jpg,val,SWEATERS,1
01406.jpg,val,JEANS,4
01407.jpg,val,PANTS,3
01408.jpg,val,OUTERWEAR,0
01409.jpg,val,JEANS,4
01410.jpg,val,SWEATERS,1
01411.jpg,val,TOPS,2
01412.jpg,val,TOPS,2
01413.jpg,val,JEANS,4
01414.jpg,val,JEANS,4
01415.jpg,val,SWEATERS,1
01416.jpg,val,JEANS,4
01417.jpg,val,TOPS,2
01418.jpg,val,PANTS,3
01419.jpg,val,PANTS,3
01420.jpg,val,JEANS,4
01421.jpg,val,PANTS,3
01422.jpg,val,SWEATERS,1
01423.jpg,val,JEANS,4
01424.jpg,val,TOPS,2
01425.jpg,val,JEANS,4
01426.jpg,val,OUTERWEAR,0
01427.jpg,val,SWEATERS,1
01428.jpg,val,PANTS,3
01429.jpg,val,PANTS,3
01430.jpg,val,TOPS,2
01431.jpg,val,PANTS,3
01432.jpg,val,PANTS,3
01433.jpg,val,PANTS,3
01434.jpg,val,JEANS,4
01435.jpg,val,TOPS,2
01436.jpg,val,TOPS,2
01437.jpg,val,TOPS,2
01438.jpg,val,PANTS,3
01439.jpg,val,PANTS,3
01440.jpg,val,PANTS,3
01441.jpg,val,OUTERWEAR,0
01442.jpg,val,OUTERWEAR,0
01443.jpg,val,JEANS,4
01444.jpg,val,JEANS,4
01445.jpg,val,PANTS,3
01446.jpg,val,SWEATERS,1
01447.jpg,val,SWEATERS,1
01448.jpg,val,PANTS,3
01449.jpg,val,JEANS,4
01450.jpg,val,TOPS,2
01451.jpg,val,OUTERWEAR,0
01452.jpg,val,TOPS,2
01453.jpg,val,SWEATERS,1
01454.jpg,val,SWEATERS,1
01455.jpg,val,TOPS,2
01456.jpg,val,TOPS,2
01457.jpg,val,PANTS,3
01458.jpg,val,JEANS,4
01459.jpg,val,OUTERWEAR,0
01460.jpg,val,SWEATERS,1
01461.jpg,val,PANTS,3
01462.jpg,val,JEANS,4
01463.jpg,val,JEANS,4
01464.jpg,val,SWEATERS,1
01465.jpg,val,PANTS,3
01466.jpg,val,OUTERWEAR,0
01467.jpg,val,JEANS,4
01468.jpg,val,OUTERWEAR,0
01469.jpg,val,SWEATERS,1
01470.jpg,val,SWEATERS,1
01471.jpg,val,TOPS,2
01472.jpg,val,OUTERWEAR,0
01473.jpg,val,SWEATERS,1
01474.jpg,val,OUTERWEAR,0
01475.jpg,val,OUTERWEAR,0
01476.jpg,val,SWEATERS,1
01477.jpg,val,OUTERWEAR,0
01478.jpg,val,TOPS,2
01479.jpg,val,OUTERWEAR,0
01480.jpg,val,TOPS,2
01481.jpg,val,JEANS,4
01482.jpg,val,JEANS,4
01483.jpg,val,TOPS,2
01484.jpg,val,TOPS,2
01485.jpg,val,TOPS,2
01486.jpg,val,PANTS,3
01487.jpg,val,JEANS,4
01488.jpg,val,TOPS,2
01489.jpg,val,JEANS,4
01490.jpg,val,JEANS,4
01491.jpg,val,TOPS,2
01492.jpg,val,JEANS,4
01493.jpg,val,JEANS,4
01494.jpg,val,SWEATERS,1
01495.jpg,val,PANTS,3
01496.jpg,val,TOPS,2
01497.jpg,val,PANTS,3
01498.jpg,val,JEANS,4
01499.jpg,val,OUTERWEAR,0
01500.jpg,val,TOPS,2
01501.jpg,val,PANTS,3
01502.jpg,val,PANTS,3
01503.jpg,val,SWEATERS,1
01504.jpg,val,TOPS,2
01505.jpg,val,PANTS,3
01506.jpg,val,SWEATERS,1
01507.jpg,val,SWEATERS,1
01508.jpg,val,PANTS,3
01509.jpg,val,SWEATERS,1
01510.jpg,val,TOPS,2
01511.jpg,val,OUTERWEAR,0
01512.jpg,val,TOPS,2
01513.jpg,val,OUTERWEAR,0
01514.jpg,val,OUTERWEAR,0
01515.jpg,val,OUTERWEAR,0
01516.jpg,val,OUTERWEAR,0
01517.jpg,val,OUTERWEAR,0
01518.jpg,val,JEANS,4
01519.jpg,val,SWEATERS,1
01520.jpg,val,SWEATERS,1
01521.jpg,val,JEANS,4
01522.jpg,val,PANTS,3
01523.jpg,val,TOPS,2
01524.jpg,val,PANTS,3
01525.jpg,val,SWEATERS,1
01526.jpg,val,SWEATERS,1
01527.jpg,val,SWEATERS,1
01528.jpg,val,JEANS,4
01529.jpg,val,SWEATERS,1
01530.jpg,val,OUTERWEAR,0
01531.jpg,val,SWEATERS,1
01532.jpg,val,JEANS,4
01533.jpg,val,PANTS,3
01534.jpg,val,OUTERWEAR,0
01535.jpg,val,SWEATERS,1
01536.jpg,val,PANTS,3
01537.jpg,val,PANTS,3
01538.jpg,val,OUTERWEAR,0
01539.jpg,val,OUTERWEAR,0
01540.jpg,val,OUTERWEAR,0
01541.jpg,val,PANTS,3
01542.jpg,val,TOPS,2
01543.jpg,val,OUTERWEAR,0
01544.jpg,val,JEANS,4
01545.jpg,val,OUTERWEAR,0
01546.jpg,val,SWEATERS,1
01547.jpg,val,PANTS,3
01548.jpg,val,SWEATERS,1
01549.jpg,val,TOPS,2
01550.jpg,val,PANTS,3
01551.jpg,val,TOPS,2
01552.jpg,val,OUTERWEAR,0
01553.jpg,val,OUTERWEAR,0
01554.jpg,val,SWEATERS,1
01555.jpg,val,TOPS,2
01556.jpg,val,OUTERWEAR,0
01557.jpg,val,PANTS,3
01558.jpg,val,PANTS,3
01559.jpg,val,SWEATERS,1
01560.jpg,val,SWEATERS,1
01561.jpg,val,TOPS,2
01562.jpg,val,JEANS,4
01563.jpg,val,JEANS,4
01564.jpg,val,JEANS,4
01565.jpg,val,SWEATERS,1
01566.jpg,val,TOPS,2
01567.jpg,val,TOPS,2
01568.jpg,val,OUTERWEAR,0
01569.jpg,val,JEANS,4
01570.jpg,val,SWEATERS,1
01571.jpg,val,OUTERWEAR,0
01572.jpg,val,JEANS,4
01573.jpg,val,JEANS,4
01574.jpg,val,OUTERWEAR,0
01575.jpg,val,SWEATERS,1
01576.jpg,val,JEANS,4
01577.jpg,val,OUTERWEAR,0
01578.jpg,val,TOPS,2
01579.jpg,val,OUTERWEAR,0
01580.jpg,val,OUTERWEAR,0
01581.jpg,val,JEANS,4
01582.jpg,val,PANTS,3
01583.jpg,val,TOPS,2
01584.jpg,val,JEANS,4
01585.jpg,val,SWEATERS,1
01586.jpg,val,JEANS,4
01587.jpg,val,OUTERWEAR,0
01588.jpg,val,TOPS,2
01589.jpg,val,PANTS,3
01590.jpg,val,PANTS,3
01591.jpg,val,JEANS,4
01592.jpg,val,TOPS,2
01593.jpg,val,OUTERWEAR,0
01594.jpg,val,OUTERWEAR,0
01595.jpg,val,SWEATERS,1
01596.jpg,val,SWEATERS,1
01597.jpg,val,TOPS,2
01598.jpg,val,PANTS,3
01599.jpg,val,SWEATERS,1
01600.jpg,test,,-1
01601.jpg,test,,-1
01602.jpg,test,,-1
01603.jpg,test,,-1
01604.jpg,test,,-1
01605.jpg,test,,-1
01606.jpg,test,,-1
01607.jpg,test,,-1
01608.jpg,test,,-1
01609.jpg,test,,-1
01610.jpg,test,,-1
01611.jpg,test,,-1
01612.jpg,test,,-1
01613.jpg,test,,-1
01614.jpg,test,,-1
01615.jpg,test,,-1
01616.jpg,test,,-1
01617.jpg,test,,-1
01618.jpg,test,,-1
01619.jpg,test,,-1
01620.jpg,test,,-1
01621.jpg,test,,-1
01622.jpg,test,,-1
01623.jpg,test,,-1
01624.jpg,test,,-1
01625.jpg,test,,-1
01626.jpg,test,,-1
01627.jpg,test,,-1
01628.jpg,test,,-1
01629.jpg,test,,-1
01630.jpg,test,,-1
01631.jpg,test,,-1
